Line,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,HFApCond,HFApRes,HFDepth,High_Freq,IM_HF,IM_LF,LAT,LFApCond,LFApRes,LFDepth,LONG,Low_Freq,PLM,RALT,RE_HF,RE_LF,TIME,X,Y
L5,20050721,202,165,82.6,20258810.25,32,140.9,0.0102711585866886,97.36,0.6,14368,1329,805,54.43518681,0.0116699731590617,85.69,3.19,-8.159006975,3125,0,58.7,1706,603,162010.25,189732,354084
L5,20050721,202,165,82.7,20258810,32,140.8,0.0100694794079146,99.31,0.58,14368,1337,811,54.4353214775,0.0118175372252423,84.62,3.35,-8.15906913694444,3125,0,58.5,1698,610,162010,189728,354099
L5,20050721,202,165,82.6,20258809.75,32,141.1,0.00993739441518434,100.63,0.27,14368,1320,840,54.435456145,0.0115767538782126,86.38,1.54,-8.15913129944444,3125,1,58.9,1667,613,162009.75,189724,354114
L5,20050721,202,165,82.6,20258809.5,32,141.4,0.0100401606425703,99.6,0.14,14368,1318,847,54.4355908125,0.0116387337057728,85.92,1.17,-8.15919346222222,3125,3,59.1,1673,618,162009.5,189720,354129
L5,20050721,202,165,82.6,20258809.25,32,141.7,0.00999200639488409,100.08,0.12,14368,1296,847,54.43572548,0.0119203719156038,83.89,1.09,-8.15925562527778,3125,0,59.5,1649,626,162009.25,189716,354144
L5,20050721,202,165,82.6,20258809,32,142,0.0101884870096791,98.15,0.49,14368,1269,844,54.4358691305556,0.0120627261761158,82.9,1.05,-8.15931782388889,3125,0,59.7,1636,627,162009,189712,354160
L5,20050721,202,165,82.4,20258808.75,32,142.9,0.0106997646051787,93.46,0.21,14368,1235,840,54.4360037777778,0.0121669302834895,82.19,0.2,-8.15939539805555,3125,0,60.8,1640,628,162008.75,189707,354175
L5,20050721,202,165,82.7,20258808.5,32,143.7,0.0111222333444556,89.91,0.48,14368,1202,831,54.436138445,0.0122895416000983,81.37,0.15,-8.1594575625,3125,0,61.3,1636,627,162008.5,189703,354190
L5,20050721,202,165,82.1,20258808.25,32,144.5,0.0116699731590617,85.69,-0.27,14368,1166,815,54.4362731122222,0.0124146492861577,80.55,-0.71,-8.1595197275,3125,0,62.8,1645,624,162008.25,189699,354205
L5,20050721,202,165,81.8,20258808,32,145.4,0.0122458976242959,81.66,-0.57,14368,1134,809,54.4364077794444,0.0123747061007301,80.81,-1.63,-8.15958189277778,3125,0,63.9,1647,620,162008,189695,354220
L5,20050721,202,165,81.8,20258807.75,32,146.3,0.0131769666622743,75.89,-0.33,14368,1084,800,54.4365424263889,0.0123167877817465,81.19,-2.36,-8.15965946888889,3125,0,64.9,1647,614,162007.75,189690,354235
L5,20050721,202,165,82.1,20258807.5,32,147.3,0.0138966092273485,71.96,0.61,14368,1035,783,54.4366770936111,0.0127129417747267,78.66,-2.25,-8.15972163527778,3125,0,65.5,1634,610,162007.5,189686,354250
L5,20050721,202,165,81.9,20258807.25,32,148.3,0.0141884222474461,70.48,0.23,14368,1001,771,54.4368117605556,0.0127161749745677,78.64,-2.99,-8.15978380166667,3125,0,66.7,1612,604,162007.25,189682,354265
L5,20050721,202,165,82.2,20258807,32,149.2,0.0146477222791856,68.27,0.24,14368,977,771,54.4369464277778,0.0125156445556946,79.9,-3.8,-8.15984596888889,3125,1,67.3,1607,599,162007,189678,354280
L5,20050721,202,165,82.4,20258806.75,32,150.1,0.0154487872701993,64.73,-0.09,14368,959,770,54.4370810947222,0.012453300124533,80.3,-4.62,-8.15990813611111,3125,0,68.1,1622,597,162006.75,189674,354295
L5,20050721,202,165,83,20258806.5,32,151.1,0.0156396621832968,63.94,-0.88,14368,967,791,54.4372157616667,0.0120845921450151,82.75,-6.46,-8.15997030388889,3125,0,68.5,1646,598,162006.5,189670,354310
L5,20050721,202,165,91.7,20258806.25,32,152.1,0.0159033078880407,62.88,5.97,14368,1003,813,54.4373504288889,0.0117966261649168,84.77,0.1,-8.16003247222222,3125,0,60.8,1700,601,162006.25,189666,354325
L5,20050721,202,165,103.1,20258806,32,153,0.0157878118092832,63.34,15.05,14368,1070,832,54.4374850958333,0.0114731528223956,87.16,9.64,-8.16009464083333,3125,0,50.2,1771,601,162006,189662,354340
L5,20050721,202,165,106.6,20258805.75,32,153.6,0.0157059839798963,63.67,16.41,14368,1138,847,54.4376107588889,0.0116767865483419,85.64,12.05,-8.16017218583333,3125,0,47.4,1836,614,162005.75,189657,354354
L5,20050721,202,165,105.3,20258805.5,32,154.3,0.0153233220962305,65.26,13.33,14368,1198,860,54.4377454258333,0.0113986093696569,87.73,9.38,-8.16023435527778,3125,0,49.3,1886,612,162005.5,189653,354369
L5,20050721,202,165,105.5,20258805.25,32,155,0.0142126208072769,70.36,11.92,14368,1228,850,54.4378711094444,0.0108944329447652,91.79,8.24,-8.16029649,3125,0,49.8,1876,598,162005.25,189649,354383
L5,20050721,202,165,107.9,20258805,32,155.6,0.0139140114094894,71.87,13.4,14368,1238,846,54.4380057763889,0.011054609772275,90.46,10.29,-8.16035866027778,3125,1,48.1,1870,601,162005,189645,354398
L5,20050721,202,165,108.9,20258804.75,32,155.7,0.0137684152554041,72.63,14.44,14368,1232,834,54.4381314394444,0.0112574580659687,88.83,11.49,-8.16043620694444,3125,0,47.2,1842,595,162004.75,189640,354412
L5,20050721,202,165,108.6,20258804.5,32,155.9,0.0133422281521014,74.95,14.3,14368,1214,821,54.4382661061111,0.0115420129270545,86.64,11.9,-8.16049837805556,3125,1,47.6,1798,597,162004.5,189636,354427
L5,20050721,202,165,104.6,20258804.25,32,156,0.0132961042414573,75.21,10.68,14368,1183,802,54.4384007727778,0.0116495806150979,85.84,8.52,-8.16056054972222,3125,0,51.8,1762,591,162004.25,189632,354442
L5,20050721,202,165,101.7,20258804,32,156.1,0.0140765765765766,71.04,8.63,14368,1144,787,54.4385354394444,0.0119846596356663,83.44,6.52,-8.16062272166667,3125,1,54.8,1752,592,162004,189628,354457
L5,20050721,202,165,99.1,20258803.75,32,155.7,0.0147167034584253,67.95,7.21,14368,1110,776,54.4386611227778,0.0121951219512195,82,4.97,-8.16068485888889,3125,0,57,1747,592,162003.75,189624,354471
L5,20050721,202,165,96.3,20258803.5,32,155.2,0.0149409831166891,66.93,5.49,14368,1084,769,54.4387957894444,0.012482836100362,80.11,3.26,-8.16074703166667,3125,0,59.3,1729,596,162003.5,189620,354486
L5,20050721,202,165,89.4,20258803.25,32,154.8,0.0165837479270315,60.3,0.66,14368,1015,766,54.4389214727778,0.0130378096479791,76.7,-1.94,-8.16080916944444,3125,0,65.7,1723,608,162003.25,189616,354500
L5,20050721,202,165,82.6,20258803,32,154.3,0.0184467810367091,54.21,-3.3,14368,915,771,54.4390561391667,0.0137950062077528,72.49,-7.81,-8.16087134305556,3125,0,72.1,1673,629,162003,189612,354515
L5,20050721,202,165,82.7,20258802.75,32,153.6,0.019387359441644,51.58,-1.15,14368,861,783,54.4391818019444,0.0142389292325217,70.23,-7.08,-8.16094889333333,3125,0,71.3,1633,646,162002.75,189607,354529
L5,20050721,202,165,82.6,20258802.5,32,153,0.018796992481203,53.2,-0.74,14368,869,792,54.4393164683333,0.0145793847499636,68.59,-6.53,-8.16101106777778,3125,0,70.7,1623,659,162002.5,189603,354544
L5,20050721,202,165,82.6,20258802.25,32,152.3,0.018796992481203,53.2,-0.45,14368,878,798,54.4394511347222,0.0140429714927679,71.21,-6.68,-8.1610732425,3125,1,70.1,1629,657,162002.25,189599,354559
L5,20050721,202,165,82.8,20258802,32,151.6,0.0186741363211951,53.55,0.15,14368,890,804,54.4395858011111,0.0140745953553835,71.05,-5.98,-8.16113541777778,3125,0,69.2,1641,661,162002,189595,354574
L5,20050721,202,165,82.7,20258801.75,32,150.8,0.0198886237072395,50.28,0.67,14368,896,806,54.4397114636111,0.014110342881332,70.87,-5.32,-8.16121297,3125,0,68.5,1693,663,162001.75,189590,354588
L5,20050721,202,165,83.1,20258801.5,32,150.1,0.0202675314146737,49.34,1.04,14368,934,813,54.43984613,0.013869625520111,72.1,-4.6,-8.16127514583333,3125,0,67.3,1746,662,162001.5,189586,354603
L5,20050721,202,165,82.9,20258801.25,32,149.3,0.0203583061889251,49.12,1,14368,956,819,54.4399807755556,0.0138217000691085,72.35,-4.36,-8.16135273416667,3125,0,66.8,1779,664,162001.25,189581,354618
L5,20050721,202,165,83,20258801,32,148.5,0.019387359441644,51.58,1.2,14368,990,825,54.4401154416667,0.0136202669572324,73.42,-3.75,-8.16141491111111,3125,0,65.8,1787,662,162001,189577,354633
L5,20050721,202,165,83.2,20258800.75,32,147.7,0.0189250567751703,52.84,1.92,14368,998,830,54.4402500872222,0.0136724090784796,73.14,-2.98,-8.16149250055556,3125,0,64.9,1779,666,162000.75,189572,354648
L5,20050721,202,165,83.2,20258800.5,32,146.9,0.0181257930034439,55.17,1.96,14368,1046,848,54.4403847533333,0.0135832654170062,73.62,-2.9,-8.16155467833333,3125,1,64,1796,670,162000.5,189568,354663
L5,20050721,202,165,83.1,20258800.25,32,146,0.0165125495376486,60.56,1.24,14368,1109,854,54.4405194194444,0.0135427952329361,73.84,-2.44,-8.16161685638889,3125,1,63.3,1800,672,162000.25,189564,354678
L5,20050721,202,165,82.7,20258800,32,145.2,0.0145137880986938,68.9,0.05,14368,1183,865,54.4406540855556,0.0136724090784796,73.14,-2.19,-8.16167903527778,3125,0,62.8,1786,681,162000,189560,354693
L5,20050721,202,165,83.1,20258799.75,32,144.5,0.0141643059490085,70.6,0.09,14368,1225,887,54.4407887311111,0.0139372822299652,71.75,-1.94,-8.16175662638889,3125,0,61.8,1810,694,161959.75,189555,354708
L5,20050721,202,165,83.6,20258799.5,32,143.9,0.0139120756816917,71.88,0.53,14368,1265,910,54.4409233969444,0.0136202669572324,73.42,-1.77,-8.16181880583333,3125,0,60.6,1838,697,161959.5,189551,354723
L5,20050721,202,165,82.6,20258799.25,32,143.2,0.0136612021857923,73.2,-0.65,14368,1314,928,54.4410580630556,0.0132538104705103,75.45,-3.02,-8.16188098583333,3125,1,60.9,1874,694,161959.25,189547,354738
L5,20050721,202,165,82.8,20258799,32,142.5,0.0151791135397693,65.88,0.29,14368,1325,928,54.4411927288889,0.0131164742917104,76.24,-2.24,-8.16194316611111,3125,0,60,1940,691,161959,189543,354753
L5,20050721,202,165,83,20258798.75,32,142.1,0.016239038648912,61.58,0.79,14368,1341,943,54.4413273741667,0.0127307447485678,78.55,-2.5,-8.16202075916667,3125,0,59.4,2014,687,161958.75,189538,354768
L5,20050721,202,165,83,20258798.5,32,141.6,0.0167954316425932,59.54,0.97,14368,1359,956,54.44146204,0.0125944584382872,79.4,-2.64,-8.16208294027778,3125,0,59,2063,689,161958.5,189534,354783
L5,20050721,202,165,82.7,20258798.25,32,141.2,0.0169548999660902,58.98,0.65,14368,1386,971,54.441596685,0.0122443981878291,81.67,-3.37,-8.16216053416667,3125,1,58.9,2101,685,161958.25,189529,354798
L5,20050721,202,165,83.1,20258798,32,140.8,0.016627868307283,60.14,1.04,14368,1430,981,54.4417403338889,0.0123563573458544,80.93,-2.64,-8.16222275194444,3125,1,58.1,2126,692,161958,189525,354814
L5,20050721,202,165,82.8,20258797.75,32,140.6,0.0157232704402516,63.6,-0.16,14368,1498,994,54.4418749788889,0.012093360744951,82.69,-3.4,-8.16230034694444,3125,0,58.2,2142,689,161957.75,189520,354829
L5,20050721,202,165,82.6,20258797.5,32,140.4,0.0153515505066012,65.14,-0.68,14368,1539,998,54.4420096447222,0.0118609892064998,84.31,-3.68,-8.16236252972222,3125,1,58.1,2158,683,161957.5,189516,354844
L5,20050721,202,165,83.1,20258797.25,32,140.2,0.0155690487311225,64.23,-0.03,14368,1545,996,54.4421443102778,0.012131505519835,82.43,-2.93,-8.16242471305556,3125,1,57.4,2178,679,161957.25,189512,354859
L5,20050721,202,165,83,20258797,32,140,0.0157952930026852,63.31,0.18,14368,1539,994,54.4422879591667,0.0120004800192008,83.33,-2.93,-8.1624869325,3125,0,57.3,2186,674,161957,189508,354875
L5,20050721,202,165,83,20258796.75,32,140,0.0158202816010125,63.21,0.2,14368,1531,992,54.4424226038889,0.0118385225523855,84.47,-3.18,-8.16256452944445,3125,0,57.4,2180,668,161956.75,189503,354890
L5,20050721,202,165,82.9,20258796.5,32,140.1,0.0150602409638554,66.4,0.03,14368,1522,976,54.4425662527778,0.0116986429574169,85.48,-3.26,-8.16262674944444,3125,2,57.5,2136,653,161956.5,189499,354906
L5,20050721,202,165,82.9,20258796.25,32,140.1,0.0137797988149373,72.57,-0.6,14368,1544,966,54.4427008975,0.0114207400639561,87.56,-3.43,-8.1627043475,3125,0,57.6,2074,640,161956.25,189494,354921
L5,20050721,202,165,83,20258796,32,140.1,0.0126198889449773,79.24,-0.99,14368,1558,937,54.4428445461111,0.0113934146063575,87.77,-2.48,-8.16276656861111,3125,0,57.5,2007,627,161956,189490,354937
L5,20050721,202,165,82.5,20258795.75,32,140.4,0.0123578843302027,80.92,-1.95,14368,1542,920,54.4429791908333,0.0113352981183405,88.22,-3,-8.1628441675,3125,0,58.3,1947,614,161955.75,189485,354952
L5,20050721,202,165,82.3,20258795.5,32,140.6,0.0112170499158721,89.15,-2.72,14368,1540,900,54.4431138561111,0.0110302228105008,90.66,-3.14,-8.16290635388889,3125,0,58.7,1870,597,161955.5,189481,354967
L5,20050721,202,165,82.5,20258795.25,32,140.9,0.010958904109589,91.25,-2.36,14368,1506,877,54.4432485005556,0.0106928999144568,93.52,-2.83,-8.16298395361111,3125,0,58.7,1826,578,161955.25,189476,354982
L5,20050721,202,165,82.5,20258795,32,141.1,0.011125945705385,89.88,-1.92,14368,1459,859,54.4433921491667,0.010634903754121,94.03,-2.6,-8.16304617666667,3125,0,59,1800,569,161955,189472,354998
L5,20050721,202,165,82.6,20258794.75,32,141.4,0.0113096584483149,88.42,-1.41,14368,1414,847,54.4435267936111,0.0103626943005181,96.5,-2.86,-8.1631237775,3125,0,59.2,1773,555,161954.75,189467,355013
L5,20050721,202,165,82.7,20258794.5,32,141.7,0.0113468739362306,88.13,-1.12,14368,1384,838,54.4436704419444,0.0101030511214387,98.98,-3.11,-8.16318600138889,3125,0,59.4,1749,544,161954.5,189463,355029
L5,20050721,202,165,82.6,20258794.25,32,142,0.0114731528223956,87.16,-1.12,14368,1362,815,54.4438051072222,0.0100411687920474,99.59,-2.77,-8.16324819,3125,0,59.8,1737,533,161954.25,189459,355044
L5,20050721,202,165,82.2,20258794,32,142.3,0.0115220647540039,86.79,-1.34,14368,1325,797,54.4439487555556,0.0101677681748856,98.35,-2.76,-8.16331041472222,3125,0,60.5,1696,525,161954,189455,355060
L5,20050721,202,165,82.5,20258793.75,32,142.7,0.0112828613336342,88.63,-1.12,14368,1308,788,54.4440834,0.0100441944556047,99.56,-2.59,-8.1633880175,3125,1,60.5,1666,518,161953.75,189450,355075
L5,20050721,202,165,82.4,20258793.5,32,143.1,0.010529640939244,94.97,-2.32,14368,1313,783,54.4442270480556,0.00963669654042594,103.77,-3.48,-8.16345024305556,3125,0,61.1,1648,507,161953.5,189446,355091
L5,20050721,202,165,82.2,20258793.25,32,143.5,0.00960891707504564,104.07,-3.76,14368,1335,767,54.4443617130556,0.0092824654228163,107.73,-3.97,-8.16351243333333,3125,1,61.7,1613,491,161953.25,189442,355106
L5,20050721,202,165,82.1,20258793,32,143.9,0.00908595311648192,110.06,-4.45,14368,1337,756,54.4445053613889,0.00925583117363939,108.04,-3.97,-8.16357465972222,3125,1,62.1,1575,486,161953,189438,355122
L5,20050721,202,165,82.7,20258792.75,32,144.2,0.0084005376344086,119.04,-5.01,14368,1359,745,54.4446400263889,0.00919455682236116,108.76,-3.42,-8.16363685083333,3125,0,61.9,1538,480,161952.75,189434,355137
L5,20050721,202,165,82.5,20258792.5,32,144.5,0.00822842096601662,121.53,-5.69,14368,1356,741,54.4447836744444,0.00930059523809524,107.52,-3.57,-8.16369907833333,3125,0,62.4,1533,482,161952.5,189430,355153
L5,20050721,202,165,82.6,20258792.25,32,144.9,0.00829668962084128,120.53,-5.85,14368,1356,745,54.4449183394444,0.00924385283786282,108.18,-4.02,-8.16376127027778,3125,0,62.6,1539,482,161952.25,189426,355168
L5,20050721,202,165,82.1,20258792,32,145.2,0.00815993472052224,122.55,-6.73,14368,1356,737,54.4450619875,0.00954380606986066,104.78,-4.01,-8.16382349861111,3125,1,63.4,1527,487,161952,189422,355184
L5,20050721,202,165,81.8,20258791.75,32,145.6,0.00809585492227979,123.52,-7.51,14368,1358,728,54.4451966313889,0.00968241673121611,103.28,-4.12,-8.163901105,3125,0,64.1,1523,487,161951.75,189417,355199
L5,20050721,202,165,82.2,20258791.5,32,145.9,0.00763883584141777,130.91,-7.49,14368,1354,699,54.4453312961111,0.0105218855218855,95.04,-1.53,-8.16396329833333,3125,0,64,1496,497,161951.5,189413,355214
L5,20050721,202,165,83.1,20258791.25,32,146.3,0.00727907992429757,137.38,-7.37,14368,1360,697,54.4454659608333,0.011285407967498,88.61,0.03,-8.16402549194444,3125,0,63.5,1466,514,161951.25,189409,355229
L5,20050721,202,165,83.7,20258791,32,146.6,0.00698372791396047,143.19,-7.5,14368,1364,709,54.4456096088889,0.0114982177762447,86.97,-0.03,-8.16408772194444,3125,0,63.3,1440,525,161951,189405,355245
L5,20050721,202,165,83.8,20258790.75,32,147,0.0067778229632642,147.54,-8.64,14368,1391,720,54.4457442525,0.0108049702863317,92.55,-1.5,-8.16416533027778,3125,0,63.6,1440,515,161950.75,189400,355260
L5,20050721,202,165,84.8,20258790.5,32,147.3,0.00655780706931602,152.49,-8.78,14368,1426,747,54.4458879002778,0.00972006220839813,102.88,-3.49,-8.16422756111111,3125,1,62.8,1455,500,161950.5,189396,355276
L5,20050721,202,165,85.8,20258790.25,32,147.6,0.00647584509778526,154.42,-8.63,14368,1448,773,54.446022565,0.00917599559552211,108.98,-4.8,-8.16428975666667,3125,1,62.2,1461,495,161950.25,189392,355291
L5,20050721,202,165,86.8,20258790,32,148,0.00634719136781974,157.55,-8.94,14368,1493,786,54.4461662127778,0.00872524212546898,114.61,-5.43,-8.16435198833333,3125,0,61.6,1481,487,161950,189388,355307
L5,20050721,202,165,87.2,20258789.75,32,148.5,0.00653552055421214,153.01,-9.66,14368,1547,793,54.4463008561111,0.00933271115258983,107.15,-4.76,-8.16442959861111,3125,0,61.7,1539,508,161949.75,189383,355322
L5,20050721,202,165,87.8,20258789.5,32,149,0.00677736360555744,147.55,-9.96,14368,1598,814,54.4464355208333,0.0100040016006403,99.96,-4.31,-8.16449179527778,3125,0,61.5,1602,536,161949.5,189379,355337
L5,20050721,202,165,89.3,20258789.25,32,149.5,0.00726585773450556,137.63,-8.77,14368,1599,820,54.4465701641667,0.0105663567202029,94.64,-2.69,-8.16456940666667,3125,0,60.6,1655,554,161949.25,189374,355352
L5,20050721,202,165,90.9,20258789,32,150,0.00784990972603815,127.39,-7.67,14368,1643,832,54.4467138116667,0.0107805088400172,92.76,-1.64,-8.16463164027778,3125,0,59.4,1750,565,161949,189370,355368
L5,20050721,202,165,92.2,20258788.75,32,150.7,0.00839560070523046,119.11,-7.46,14368,1698,848,54.446848455,0.0103337811305157,96.77,-2.3,-8.1647092525,3125,1,58.9,1848,559,161948.75,189365,355383
L5,20050721,202,165,92.8,20258788.5,32,151.4,0.00893016610108948,111.98,-7.83,14368,1750,865,54.4469831194444,0.0103039670273055,97.05,-3.03,-8.16477145111111,3125,0,59,1943,565,161948.5,189361,355398
L5,20050721,202,165,93.4,20258788.25,32,152.2,0.00966463709287716,103.47,-7.02,14368,1718,890,54.4471177836111,0.0103337811305157,96.77,-3.77,-8.16483364972222,3125,0,59.1,1991,577,161948.25,189357,355413
L5,20050721,202,165,94.1,20258788,32,152.9,0.0099009900990099,101,-7.09,14368,1734,907,54.4472614311111,0.010404744563521,96.11,-4.22,-8.16489588527778,3125,1,59.1,2027,586,161948,189353,355429
L5,20050721,202,165,94.5,20258787.75,32,153.6,0.0101905635381637,98.13,-7.56,14368,1733,930,54.4473960744444,0.0100341159943809,99.66,-5.96,-8.16497349944444,3125,1,59.4,2064,586,161947.75,189348,355444
L5,20050721,202,165,95.2,20258787.5,32,154.3,0.0105418511490618,94.86,-7.65,14368,1755,906,54.4475307383333,0.0108354101202731,92.29,-3.92,-8.16503569944445,3125,0,59.4,2100,601,161947.5,189344,355459
L5,20050721,202,165,95.5,20258787.25,32,154.9,0.010530749789385,94.96,-8.54,14368,1796,918,54.4476653816667,0.0108672027820039,92.02,-4.66,-8.16511331472222,3125,0,59.8,2134,607,161947.25,189339,355474
L5,20050721,202,165,96.3,20258787,32,155.6,0.0108636610537751,92.05,-8.56,14368,1818,923,54.4478000455556,0.010989010989011,91,-4.55,-8.16517551555556,3125,0,59.7,2184,613,161947,189335,355489
L5,20050721,202,165,96.8,20258786.75,32,156.2,0.0110229276895944,90.72,-8.99,14368,1850,940,54.4479346886111,0.0110436223081171,90.55,-5.11,-8.16525313194444,3125,0,59.8,2229,621,161946.75,189330,355504
L5,20050721,202,165,97,20258786.5,32,156.9,0.0114613180515759,87.25,-9.48,14368,1872,955,54.4480693525,0.0111569786901707,89.63,-5.81,-8.16531533361111,3125,4,60.2,2289,631,161946.5,189326,355519
L5,20050721,202,165,98.5,20258786.25,32,157.5,0.0113700966458215,87.95,-9.09,14368,1908,972,54.4482039955556,0.0110987791342952,90.1,-5.59,-8.16539295083333,3125,0,59.4,2313,636,161946.25,189321,355534
L5,20050721,202,165,100.4,20258786,32,158.1,0.011033873993159,90.63,-8.32,14368,1967,1010,54.4483476425,0.0109517029898149,91.31,-5.75,-8.16545518972222,3125,0,58.1,2337,640,161946,189317,355550
L5,20050721,202,165,103.5,20258785.75,32,158.7,0.0110253583241455,90.7,-6.12,14368,1997,1029,54.4484822852778,0.0111308993766696,89.84,-3.5,-8.16553280777778,3125,0,55.6,2362,653,161945.75,189312,355565
L5,20050721,202,165,104.6,20258785.5,32,159.3,0.0111086425238836,90.02,-5.88,14368,2027,1046,54.4486169491667,0.0110692937790569,90.34,-3.52,-8.16559501138889,3125,1,55.1,2396,657,161945.5,189308,355580
L5,20050721,202,165,104.9,20258785.25,32,159.9,0.0111819300011182,89.43,-6.38,14368,2061,1061,54.4487516130556,0.0109709270433352,91.15,-4.23,-8.16565721555556,3125,0,55.3,2432,659,161945.25,189304,355595
